Record_ID;Date;Cocoa_Roasting_Level;Sugar_Granularity;Milk_Solid_Percentage;Nuts_Inclusion_Rate;Texture_Smoothness;Sweetness_Level;Cocoa_Source_Check;Flavor_Infusion;Shelf_Life_Test;Seal_Integrity;Barcode_Scan_Success;Box_Dimensions;Label_Readability;Nutritional_Info_Accuracy;Chocolate_Glossiness;Status
WX133;01.08.2023;1,25958178;0,06;0,600162601;0,188855662;1688,942572;55436,3709;0,916858381;1,146473289;173,491395;0,78915977;0,976925932;5,113056825;79,03231685;1199,635496;0,822290993;Okay
WX134;03.08.2023;2,44814464;0,06;0,443921918;0,847963382;1576,398041;55794,31365;0,789788841;1,39257458;165,5588467;0,832258978;0,983984581;5,183266912;80,6142022;641,8839006;0,807134403;Okay
WX135;05.08.2023;0,528460755;0,07;0,322697192;0,64802224;1523,683677;55833,41888;0,887029341;1,85604824;162,1656565;0,85594143;0,984279205;5,164012579;82,22537608;1613,390968;0,909215232;Okay
WX136;02.08.2023;0,618476179;0,08;0,43078171;0,130853845;1646,260958;55791,40832;1,155331516;1,996172327;159,8399578;0,833154286;0,974733574;5,006175437;79,32065098;448,3236124;0,864895028;Okay
WX137;07.08.2023;2,770757929;0,07;0,452904443;0,213589776;1526,246415;55354,6246;0,999484636;1,69359468;169,6672733;0,830945411;0,974461641;5,155758941;78,10090398;1856,324586;0,889016932;Not Okay
WX138;02.08.2023;2,099884575;0,06;0,493250564;0,138263396;1625,882458;55228,01361;1,234454578;1,156151635;168,8008233;0,958783923;0,981673882;5,024334624;78,82451322;2422,822615;0,833993034;Okay
WX139;01.08.2023;1,568875726;0,06;0,512823284;0,879265365;1851,791491;55358,74269;0,800800933;1,673563052;152,499634;0,990880953;0,986991261;5,0662611;80,2407803;1631,858024;0,815788186;Okay
WX140;04.08.2023;0,357599303;0,07;0,596767366;0,498280719;1654,110954;55701,38353;0,96545358;1,275358416;170,2398978;0,954110279;0,970610795;5,023724105;78,80470041;1541,345869;0,887882543;Okay
WX141;07.08.2023;3,012944735;0,05;0,468796714;0,469718751;1581,169942;55364,71459;1,120964776;1,717634396;163,5631587;0,907345956;0,988547535;5,012772712;79,07973931;1745,503877;0,809732114;Okay
WX142;01.08.2023;0,209659349;0,06;0,441724365;0,864623013;1878,868368;55055,38233;0,863372628;1,236285861;179,2192628;0,920887511;0,978990514;5,121184419;77,98601512;1008,966245;0,85785964;Okay
WX143;04.08.2023;1,231952274;0,06;0,504669663;0,503708796;1768,526724;55800,75694;0,860107643;1,164064997;164,0530053;0,921199032;0,975939311;5,190500944;77,2897236;353,3769176;0,901488472;Okay
WX144;02.08.2023;0,036530093;0,07;0,524264892;0,514203878;1915,065757;55063,42721;0,763361169;1,634474077;178,3004764;0,939911219;0,985025841;5,014385299;79,28624367;1181,827511;0,897856401;Okay
WX145;01.08.2023;1,290047246;0,06;0,439867012;0,887277731;1626,105596;55996,1336;1,23575871;1,685151236;174,1167973;0,71677452;0,981832822;5,149820676;82,2995278;1849,971129;0,909907437;Okay
WX146;07.08.2023;0,405682167;0,06;0,329698459;0,189145773;1584,155011;55861,56716;0,803517267;1,184772043;179,0327936;0,72243518;0,960668066;5,055857175;76,4607881;-576,4728238;0,90192862;Okay
WX147;07.08.2023;0,746562324;0,05;0,4510101;0,888603837;1625,134919;55956,33735;1,282076232;1,512008021;156,176993;0,729212792;0,99496813;5,018055366;80,57942996;265,1085199;0,825938529;Okay
WX148;06.08.2023;0,529405027;0,05;0,580743579;0,23254232;1841,246791;55833,25626;0,969302703;1,880649207;159,9695611;0,973355056;0,976454908;5,184457844;78,17649689;1451,505379;0,876587651;Okay
WX149;05.08.2023;0,237070624;0,06;0,492118508;0,478329171;1563,641982;55101,0694;1,289071305;1,6848167;167,650663;0,886538563;0,981352208;5,010824957;76,18740537;522,0152452;0,911536624;Okay
WX150;03.08.2023;1,216012831;0,07;0,624385101;0,370090944;1601,252888;55418,75516;0,72421204;1,67588025;152,9207782;0,836596508;0,985019823;5,021147562;81,4934927;1698,59193;0,83050697;Okay
WX151;04.08.2023;2,671079395;0,07;0,550255474;0,864336999;1794,685843;55907,93484;1,040255852;1,723553879;171,3424529;0,931070335;0,978533555;5,04533223;79,22296625;537,3487432;0,843683114;Okay
WX152;06.08.2023;3,99530002;0,06;0,447207906;0,488402647;1809,960181;55090,87939;1,114503342;1,350021918;158,0737777;0,766032504;0,970255444;5,186135893;77,76104333;3208,981314;0,903046169;Okay
WX153;03.08.2023;0,267027475;0,06;0,646903872;0,118411613;1902,713362;55305,24572;1,009809415;1,205945791;154,4833199;0,941504275;0,985921253;5,060700574;79,8028016;168,042822;0,848956578;Okay
WX154;03.08.2023;1,579533091;0,06;0,413094547;0,277352907;1911,663704;55467,09867;1,042061677;1,733501741;151,7683571;0,803757293;0,980613532;5,005867159;80,96375947;2424,508526;0,863466142;Okay
WX155;01.08.2023;1,364568311;0,06;0,332484194;0,444649637;1778,68307;55449,91445;1,023040138;1,811940883;162,4510199;0,89034171;0,993025278;5,037527496;79,33733279;-1313,554053;0,905804177;Okay
WX156;03.08.2023;0,52580806;0,05;0,5344078;0,641112326;1652,373741;55943,90135;0,789674297;1,895806274;153,8186814;0,996236353;0,96810093;5,089004992;79,07974061;478,7389944;0,873137772;Okay
WX157;05.08.2023;0,024104931;0,05;0,421612518;0,549522399;1690,26595;55395,11859;1,01914459;1,79523898;164,9709787;0,721563488;0,979690748;5,176515003;80,71620124;1380,80304;0,892776851;Not Okay
WX158;07.08.2023;1,463137265;0,06;0,494332322;0,779927435;1684,492439;55238,96124;1,025037858;1,346089125;162,2713987;0,987247145;0,977612345;5,052061829;83,07597352;2100,019751;0,871526115;Okay
WX159;06.08.2023;3,63682535;0,08;0,392802407;0,76274687;1662,69875;55444,93452;0,91334897;1,466972757;176,1257541;0,930338342;1,004747358;5,102120588;78,02483442;922,9821096;0,910887719;Okay
WX160;03.08.2023;1,249998515;0,06;0,50045407;0,57240744;1642,062995;55395,99375;1,064490103;1,779909739;152,1881485;0,83362908;0,970657691;5,060405291;83,0899218;-12,02025381;0,85664628;Okay
WX161;01.08.2023;0,714309723;0,08;0,548479548;0,557051949;1570,518138;55623,30272;0,947142463;1,537594885;175,7919038;0,730759051;0,978284579;5,114879438;79,37297351;1294,548708;0,881313668;Okay
WX162;05.08.2023;0,930955644;0,06;0,563257867;0,322531773;1653,786796;55994,14717;1,153092925;1,557156421;171,449678;0,73350954;0,982049979;5,017701343;80,43027672;2199,75813;0,857494764;Not Okay
WX163;02.08.2023;0,278349586;0,06;0,386172275;0,866324692;1907,076488;55551,41725;0,722926073;1,942545291;169,3804382;0,874729579;0,985487894;5,100014872;82,57777348;-370,5214365;0,822541065;Okay
WX164;07.08.2023;1,735591736;0,07;0,364587863;0,16148107;1870,505664;55462,22679;0,705970544;1,957608165;179,2580709;0,857634772;0,961644777;5,014232097;79,46271859;-82,65255184;0,890235462;Okay
WX165;07.08.2023;1,715094067;0,05;0,539748244;0,417624207;1759,277187;55593,85211;1,014352565;1,761215893;151,4758151;0,860618636;0,980855464;5,195944446;77,48790831;506,7531088;0,866387118;Not Okay
WX166;06.08.2023;0,196573779;0,06;0,46204268;0,628668712;1580,978512;55979,79912;1,293533816;1,809566711;164,7158438;0,783383779;0,979396825;5,183565649;78,16226382;501,2383711;0,802184919;Okay
WX167;07.08.2023;2,629446322;0,08;0,444323732;0,85653048;1869,039192;55624,79991;0,967276692;1,264478287;171,8780813;0,727531415;0,979839237;5,129315599;79,30031274;-187,8976354;0,826354505;Not Okay
WX168;03.08.2023;0,392001768;0,07;0,488240139;0,501223816;1630,98372;55122,9346;0,707127508;1,593816575;166,0328818;0,939831945;0,993068442;5,183878126;79,97275836;1578,214164;0,89093305;Okay
WX169;01.08.2023;5,039639103;0,05;0,482959345;0,816735461;1729,200246;55912,68795;0,890263548;1,477925652;159,6137624;0,766529703;0,975672734;5,117613204;81,19250072;746,1045137;0,804967619;Okay
WX170;07.08.2023;0,603411347;0,05;0,537395277;0,183839822;1882,953811;55590,82178;0,980350538;1,041048088;150,786124;0,893616712;0,982556429;5,06127859;81,27889991;253,4923635;0,824723321;Okay
WX171;07.08.2023;0,244842308;0,08;0,54875116;0,52526734;1640,569844;55158,10539;1,240677546;1,883535197;169,5628749;0,809451853;0,974907329;5,02916398;79,75584984;733,5994487;0,824120051;Okay
WX172;02.08.2023;0,541790936;0,08;0,59838924;0,352840448;1883,603948;55230,49192;0,772769454;1,295712377;175,9656818;0,890208752;0,979180236;5,198703573;80,2269673;167,3973544;0,831249977;Okay
WX173;02.08.2023;0,725175703;0,06;0,474177188;0,73655741;1598,75391;55120,53538;1,254634087;1,931767801;171,5501386;0,930823569;0,981204449;5,048982909;80,98278434;765,8273354;0,85993665;Okay
WX174;04.08.2023;0,0897833;0,05;0,599577198;0,45599585;1890,055304;55960,76026;1,264091997;1,636499086;151,5324823;0,758193876;0,986278623;5,173341041;81,12799376;1861,248801;0,910987312;Okay
WX175;05.08.2023;1,079084487;0,07;0,558751741;0,480201989;1650,639498;55070,84991;1,084574348;1,813048803;171,0300771;0,704117516;0,963454587;5,086399638;79,34574999;-1318,874632;0,890642325;Okay
WX176;03.08.2023;1,137986599;0,06;0,587302415;0,151825676;1657,332508;55764,42759;0,835109653;1,458769197;172,1254421;0,783732035;1,000693589;5,064913465;81,77925987;2142,229048;0,850008636;Okay
WX177;07.08.2023;1,678710566;0,06;0,38932307;0,450408049;1732,263327;55337,6585;1,02202498;1,187414898;169,8998484;0,988383891;0,977957501;5,049663668;80,86389142;189,3861592;0,854649605;Not Okay
WX178;07.08.2023;0,03700474;0,07;0,489694084;0,164662958;1645,751119;55081,11265;1,189990262;1,874719654;167,6693202;0,754932639;0,958918852;5,172502487;81,9653211;-17,72227267;0,81286982;Okay
WX179;01.08.2023;0,974030237;0,06;0,689523832;0,339649694;1688,992613;55433,84724;0,914828214;1,782627813;171,0429504;0,842001664;0,99924791;5,168218801;77,32050662;684,6512169;0,87718059;Okay
WX180;04.08.2023;0,067948054;0,07;0,362880956;0,201505175;1710,55607;55000,26977;1,24318703;1,754543875;167,284505;0,812017951;0,981723465;5,174488231;79,74769435;1047,646836;0,895375237;Okay
WX181;05.08.2023;1,509742704;0,08;0,679153713;0,36758474;1706,22821;55817,27265;0,752153533;1,212789875;164,373206;0,792861041;0,982691094;5,14692622;80,23044376;430,4035626;0,894162921;Okay
WX182;04.08.2023;0,071676255;0,07;0,674728332;0,281910676;1903,665971;55541,91471;0,884310582;1,521647365;166,0912369;0,919276426;0,968025285;5,012615976;80,46682807;1443,192899;0,878942748;Okay
WX183;06.08.2023;3,034163255;0,06;0,573196206;0,328143963;1618,35115;55451,74655;1,295918747;1,322628264;152,1621502;0,916502877;0,961386787;5,070722054;76,91901244;-77,94223853;0,867510157;Okay
WX184;05.08.2023;1,513673626;0,06;0,365325483;0,218708672;1619,523424;55829,2275;1,05032455;1,612776657;165,7663557;0,934039765;0,991073313;5,162945677;78,25693464;-298,5098159;0,803234261;Okay
WX185;07.08.2023;0,88504627;0,06;0,478341787;0,45168609;1851,92711;55519,32029;1,054205022;1,532427447;171,1082792;0,801752136;0,986838623;5,194615391;78,46296817;1210,273253;0,912761366;Okay
WX186;07.08.2023;0,728134606;0,06;0,57925658;0,498061179;1664,643714;55595,29825;0,843922047;1,177382269;164,8115436;0,807762199;0,983862925;5,172154125;82,37963947;995,6933787;0,887888862;Okay
WX187;05.08.2023;0,175044381;0,06;0,367419397;0,769318155;1530,7428;55814,81744;1,214534422;1,623730021;166,7093233;0,864174066;0,968730306;5,133737103;80,18665495;1318,289776;0,824498178;Okay
WX188;07.08.2023;0,429873614;0,06;0,56762318;0,531060322;1702,126671;55720,57068;0,957449083;1,038176098;172,9210313;0,70113714;0,973681712;5,164705953;77,68644998;2139,213922;0,809985609;Okay
WX189;03.08.2023;2,540307286;0,05;0,510798935;0,283006023;1731,096144;55659,03924;1,176122864;1,070737671;154,2405215;0,986148375;1,000463817;5,07346012;78,76268851;2268,516788;0,821504342;Okay
WX190;05.08.2023;2,935168792;0,05;0,44310036;0,688716557;1759,430949;55704,14103;1,186410488;1,182780262;172,4959168;0,770334585;0,967053558;5,133990532;78,02907907;543,5130987;0,887262564;Okay
WX191;04.08.2023;0,000934985;0,06;0,388078475;0,337797397;1598,739169;55262,96967;0,804914351;1,578804199;161,2071138;0,75170984;0,965334883;5,151697284;81,70676771;523,6328451;0,890696415;Okay
WX192;05.08.2023;1,127172644;0,07;0,645905005;0,705117237;1908,768964;55117,24785;1,001072724;1,759487432;173,5668844;0,891213407;0,983021226;5,100524509;80,80558915;298,5015593;0,91798171;Okay
WX193;07.08.2023;1,588088707;0,07;0,577677566;0,409731247;1809,547674;55622,66719;0,930394394;1,782470894;156,5901851;0,95443119;0,983117064;5,052151209;79,83622685;1232,227277;0,913464602;Okay
WX194;03.08.2023;1,205365045;0,06;0,483505475;0,51094005;1802,459094;55224,01653;0,792907406;1,276638256;173,8233576;0,892584433;0,978306476;5,185581185;78,91129661;1270,242891;0,861903833;Okay
WX195;03.08.2023;0,106511386;0,07;0,503482361;0,503004454;1866,606435;55047,62024;0,774037862;1,384206032;173,7448389;0,888761424;0,980081338;5,15993818;79,56059444;3025,270081;0,841330511;Okay
WX196;06.08.2023;0,306936011;0,07;0,473217161;0,864508672;1510,973577;55254,32207;0,727479713;1,233750459;159,6379871;0,846516465;0,971587668;5,04939865;80,38697231;323,4954523;0,824181668;Okay
WX197;04.08.2023;0,360169832;0,06;0,31922808;0,222932252;1757,519736;55720,26959;1,121178087;1,036321464;173,8807195;0,967206372;0,956607542;5,024009778;80,81135384;-390,0686208;0,82441984;Okay
WX198;02.08.2023;2,227691928;0,05;0,628848908;0,850844479;1843,491502;55708,42156;1,169290391;1,495057036;153,7167556;0,990165597;0,974919099;5,147713269;84,27387077;-1868,710127;0,81972186;Okay
WX199;02.08.2023;0,777660804;0,07;0,521884269;0,54959087;1514,436973;55903,25964;0,982833258;1,545064222;174,283427;0,87857928;0,971269443;5,131986812;81,66896612;545,8162501;0,866831623;Okay
WX200;05.08.2023;0,833930775;0,06;0,595438133;0,894950865;1817,5812;55675,22753;1,038351691;1,935083773;154,3940415;0,723663513;0,996689435;5,118334761;79,77821527;1310,422506;0,803049512;Okay
WX201;06.08.2023;3,414654905;0,05;0,454577022;0,558510621;1915,672845;55439,72675;0,857197466;1,711877518;179,5672107;0,730265238;0,988606902;5,191634549;77,68983644;1005,440224;0,836440163;Okay
WX202;01.08.2023;1,266986351;0,08;0,509213819;0,625100888;1749,232347;55260,49936;1,128880257;1,934303096;167,6204159;0,825769254;0,979820457;5,068135244;80,54693538;-342,3152771;0,846973028;Okay
WX203;05.08.2023;2,861687599;0,06;0,53199236;0,699659362;1678,370804;55758,40033;1,050373984;1,279503386;173,4508458;0,847669887;0,966057258;5,024503935;80,76856858;308,3680913;0,819141873;Okay
WX204;06.08.2023;0,762177332;0,07;0,603115803;0,757431343;1690,515513;55411,97092;1,229389606;1,724609334;166,9025255;0,892171967;0,959422006;5,041214784;79,45856419;1098,295897;0,900592596;Okay
WX205;04.08.2023;0,202319905;0,06;0,679299642;0,482050888;1785,381926;55815,48859;1,147688613;1,598291355;167,3641576;0,998006378;0,982928247;5,144387495;81,56564511;-78,42431121;0,824348632;Okay
WX206;04.08.2023;3,322925469;0,05;0,465124852;0,64287511;1739,38142;55851,62529;0,711361251;1,296797444;164,4858802;0,912345585;0,981980168;5,182240968;79,97593659;806,0627729;0,887185456;Not Okay
WX207;04.08.2023;0,767238845;0,05;0,465238322;0,591906397;1830,779499;55351,56758;1,185909911;1,211149693;154,148131;0,961996778;0,978761442;5,137395962;79,28803346;2076,422197;0,903817253;Okay
WX208;04.08.2023;0,250553074;0,07;0,475429119;0,425669598;1677,087776;55343,8244;0,716277662;1,291039768;158,1583531;0,982829557;0,993573824;5,029177724;82,87352271;-666,0226316;0,863002867;Okay
WX209;04.08.2023;0,450129125;0,06;0,440369935;0,756638093;1675,276354;55913,63334;1,188307334;1,979685043;178,0754233;0,758701563;0,969340692;5,141311997;79,80874022;880,8251267;0,88043295;Okay
WX210;06.08.2023;0,065173103;0,06;0,764646339;0,253958843;1813,305458;55397,25963;1,292360606;1,023211576;161,179235;0,800097525;0,988936028;5,063324954;81,05549335;1571,184373;0,843384716;Okay
WX211;06.08.2023;0,789596214;0,08;0,331841128;0,233704569;1771,117842;55706,8053;0,988527125;1,904833591;151,6872213;0,906393288;0,979522055;5,079761923;78,97020609;1679,542791;0,905927923;Okay
WX212;03.08.2023;2,397743738;0,06;0,768639778;0,689150572;1826,801174;55377,81705;0,836138578;1,771685719;173,9210312;0,895883574;0,975900481;5,128612771;79,05122833;219,2358877;0,808040085;Okay
WX213;02.08.2023;3,389704911;0,05;0,563867153;0,609988251;1872,608764;55731,28112;0,705742732;1,54359073;171,3988612;0,826968512;0,977568648;5,085414378;78,84281668;1224,518911;0,877779751;Okay
WX214;07.08.2023;3,371428767;0,06;0,491742262;0,354128372;1610,630455;55173,59971;0,790175801;1,858243828;159,22502;0,956224853;0,980811144;5,192265443;82,24385857;704,0909324;0,843250662;Okay
WX215;04.08.2023;0,167242892;0,07;0,416236816;0,608103924;1632,315066;55835,88549;1,002269228;1,051966663;161,1342078;0,994283086;0,980305408;5,158861103;77,05270831;1120,070244;0,878424436;Not Okay
WX216;01.08.2023;0,601692517;0,06;0,495953427;0,716517751;1721,319311;55983,15952;1,183951507;1,544227258;164,7373751;0,819519432;0,973424516;5,108807051;83,97346795;-696,0910891;0,884168158;Okay
WX217;07.08.2023;0,035793565;0,05;0,443625413;0,273572943;1890,790172;55765,77255;1,222886851;1,285423303;154,2795943;0,804224562;0,991337432;5,08659603;78,48850304;-388,4943037;0,876359631;Okay
WX218;06.08.2023;2,415203122;0,06;0,638035912;0,565115305;1850,568918;55359,12463;1,11013654;1,009804616;179,7685527;0,786455177;0,993102881;5,066054609;77,94532611;261,1586612;0,909781673;Okay
WX219;01.08.2023;0,555431085;0,05;0,56310292;0,75973272;1696,747202;55555,20387;0,75209258;1,619047101;161,3396037;0,868378856;0,975202711;5,066330495;78,25999175;1028,176466;0,881954292;Okay
WX220;01.08.2023;1,246594793;0,07;0,667091681;0,428990831;1740,709933;55669,60025;1,294806377;1,657760632;175,73401;0,883669914;0,977804962;5,128973991;81,17461243;1269,878789;0,871481398;Okay
WX221;01.08.2023;1,568637256;0,07;0,470959389;0,557389366;1799,170252;55192,87245;1,148262392;1,590776023;174,850907;0,754610125;0,969079613;5,166558345;80,02663823;2035,712163;0,817378705;Okay
WX222;03.08.2023;0,702308058;0,05;0,514134233;0,162828563;1719,525636;55282,90217;0,955874298;1,390494186;157,9545343;0,78460378;1,001013131;5,038337195;79,14013892;-611,2363358;0,834508751;Okay
WX223;06.08.2023;0,457401118;0,06;0,490259661;0,764374982;1541,348463;55801,77078;1,188205326;1,804271745;152,3764808;0,736210244;0,990415295;5,185201048;78,39631518;788,442469;0,804167938;Okay
WX224;01.08.2023;4,094734715;0,06;0,462619031;0,736901095;1648,149451;55945,28514;1,053143742;1,343158737;163,4326699;0,971318961;0,973008128;5,060146779;80,46980824;656,9794678;0,847253821;Okay
WX225;04.08.2023;4,172363685;0,07;0,397096102;0,465003562;1519,997155;55272,28321;1,061669586;1,603958256;156,5655152;0,894539711;0,996997606;5,141381418;79,19536989;267,1229177;0,81402756;Okay
WX226;05.08.2023;0,42712097;0,06;0,571937356;0,195398728;1781,34345;55147,58318;1,282781343;1,99605792;161,3771255;0,866807042;0,966198247;5,152501664;77,56275407;-279,1958248;0,892843467;Okay
WX227;01.08.2023;0,816507199;0,06;0,534102921;0,628319027;1641,591989;55981,6218;1,180676796;1,845848435;177,56301;0,977138248;0,97719822;5,164307189;79,65542069;-650,6001411;0,841853008;Okay
WX228;03.08.2023;4,507703881;0,08;0,495276245;0,558384096;1810,112331;55319,96859;0,857290424;1,644275066;167,5505473;0,994811594;0,978380429;5,078190235;78,74070268;752,4685981;0,882643351;Okay
WX229;07.08.2023;0,006100371;0,05;0,550294396;0,835583918;1680,478269;55778,475;0,805094772;1,674169558;162,6708727;0,707457225;0,976056544;5,082149184;81,39658612;2225,90294;0,904766184;Okay
WX230;06.08.2023;0,665228101;0,08;0,458785798;0,323846824;1519,147097;55379,01118;0,803385246;1,841001192;167,8070081;0,937054279;0,969726393;5,135015749;79,62553839;1080,550319;0,872919546;Okay
WX231;03.08.2023;0,132336292;0,05;0,501520021;0,125861171;1659,438735;55949,07811;0,972702266;1,17580947;153,1347863;0,861648523;0,985743421;5,190377054;80,53071398;1568,943567;0,827046017;Okay
